tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Batata-inglesa,,34478,34478.0,3980,5,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Cebola,,322,322.0,3980,6,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Cevada (em grão),,7920,7920.0,3980,7,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Feijão (em grão),,18050,18050.0,3980,8,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Girassol (em grão),,-,,3980,9,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Milho (em grão),,177750,177750.0,3980,10,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Soja (em grão),,226800,226800.0,3980,11,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Tomate,,420,420.0,3980,12,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2023,Trigo (em grão),,72600,72600.0,3980,13,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Aveia (em grão),,2574,2574.0,3980,14,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Batata-inglesa,,23315,23315.0,3980,15,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Cebola,,360,360.0,3980,16,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Cevada (em grão),,2732,2732.0,3980,17,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Feijão (em grão),,20270,20270.0,3980,18,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Girassol (em grão),,-,,3980,19,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Milho (em grão),,140560,140560.0,3980,20,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Soja (em grão),,208590,208590.0,3980,21,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Tomate,,330,330.0,3980,22,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4104907,Castro (PR),2024,Trigo (em grão),,33000,33000.0,3980,23,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Aveia (em grão),,4420,4420.0,4185,4,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Batata-inglesa,,14964,14964.0,4185,5,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Cebola,,276,276.0,4185,6,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Cevada (em grão),,14260,14260.0,4185,7,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Feijão (em grão),,8005,8005.0,4185,8,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Girassol (em grão),,-,,4185,9,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Milho (em grão),,58350,58350.0,4185,10,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Soja (em grão),,275600,275600.0,4185,11,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Tomate,,3150,3150.0,4185,12,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2023,Trigo (em grão),,51150,51150.0,4185,13,2023
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Aveia (em grão),,4100,4100.0,4185,14,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Batata-inglesa,,12275,12275.0,4185,15,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Cebola,,330,330.0,4185,16,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Cevada (em grão),,15197,15197.0,4185,17,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Feijão (em grão),,10300,10300.0,4185,18,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Girassol (em grão),,-,,4185,19,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Milho (em grão),,50075,50075.0,4185,20,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Soja (em grão),,248045,248045.0,4185,21,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Tomate,,2970,2970.0,4185,22,2024
produtividade,tabela20242025.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2024,Trigo (em grão),,27300,27300.0,4185,23,2024
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Aveia (em grão),,2600,2600.0,3980,4,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Batata-inglesa,,30164,30164.0,3980,5,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Cebola,,23000,23000.0,3980,6,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Cevada (em grão),,3300,3300.0,3980,7,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Feijão (em grão),,1703,1703.0,3980,8,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Girassol (em grão),,-,,3980,9,2023
produtividade,tabela20242025.xlsx,Rendimento médio da produção...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Rendimento médio da produção (Quilogramas por Hectare),MU,4104907,Castro (PR),2023,Milho (em grão),,11468,11468.0,3980,10,2023
